CSWCL,30-Oct-2020,25.225,25.235,25.225,25.235,1000
CSWI,30-Oct-2020,87.53,87.53,81.51,85.53,51500
CSX,30-Oct-2020,77.65,79.01,77.5,78.94,5884100
CTAS,30-Oct-2020,318.31,320.46,311.8,314.55,577000
CTBI,30-Oct-2020,31.29,32,31.0966,31.82,49200
CTEC,30-Oct-2020,15.35,15.35,14.97,15.15,49800
CTG,30-Oct-2020,5.6,5.7,5.54,5.56,11300
CTHR,30-Oct-2020,0.8553,0.89,0.85,0.85,123300
CTIB,30-Oct-2020,1.87,1.89,1.75,1.85,159000
CTIC,30-Oct-2020,3.17,3.34,3.13,3.25,526900
CTMX,30-Oct-2020,6.76,6.78,6.52,6.62,313000
CTRE,30-Oct-2020,17.2,17.35,16.88,17.1,535100
CTRM,30-Oct-2020,0.129,0.1299,0.1204,0.1206,5238500
CTRN,30-Oct-2020,26.51,26.865,25.98,26.11,132300
CTSH,30-Oct-2020,70.47,71.78,69.97,71.42,4298200
CTSO,30-Oct-2020,7.97,8.03,7.56,7.65,397200
CTXR,30-Oct-2020,0.97,1,0.9601,0.9805,265400
CTXS,30-Oct-2020,113.78,114.98,111.865,113.27,1761800
CUBA,30-Oct-2020,3.64,3.66,3.45,3.57,88800
CUE,30-Oct-2020,11.88,12.23,10.75,11.14,399000
CURI,30-Oct-2020,8.47,8.7,8.15,8.63,21100
CURIW,30-Oct-2020,1.005,1.18,0.95,1.1575,59000
CUTR,30-Oct-2020,18.91,19.56,18.57,18.93,92600
CVAC,30-Oct-2020,50.05,50.35,47.79,48.78,272000
CVBF,30-Oct-2020,17.34,17.67,17.34,17.5,550400
CVCO,30-Oct-2020,170.27,175,169.025,172.14,88100
CVCY,30-Oct-2020,12.7516,13,12.7516,12.9,21800
CVET,30-Oct-2020,24.92,25.39,24.17,24.69,691900
CVGI,30-Oct-2020,5.66,6.14,5.66,5.85,714100
CVGW,30-Oct-2020,66.06,67.53,66.06,67.13,118600
CVLG,30-Oct-2020,13.99,14.01,13.23,13.77,241500
CVLT,30-Oct-2020,40,40.33,39.2,39.59,375700
CVLY,30-Oct-2020,13.05,13.56,12.9,13.46,20300
CVV,30-Oct-2020,3.77,3.89,3.615,3.69,36800
CWBC,30-Oct-2020,8.2,8.2,8.05,8.05,800
CWBR,30-Oct-2020,0.93,0.93,0.9,0.9162,182800
CWCO,30-Oct-2020,10.16,10.26,10.03,10.06,60600
CWST,30-Oct-2020,54.71,55.7,53.705,53.99,309700
CXDC,30-Oct-2020,1.2,1.2,1.17,1.195,224300
CXDO,30-Oct-2020,6.66,6.857,6.32,6.32,47700
CXSE,30-Oct-2020,59.95,60.02,59.36,59.57,149900
CYAD,30-Oct-2020,7.26,7.29,7.13,7.13,3600
CYAN,30-Oct-2020,2.8301,2.8301,2.8301,2.8301,400
CYBE,30-Oct-2020,23.91,24.32,22.8226,23.04,116700
CYBR,30-Oct-2020,100.34,102.51,98.24,99.15,330900
CYCC,30-Oct-2020,3.37,3.4,3.2003,3.26,45900
CYCN,30-Oct-2020,2.35,2.4,2.22,2.34,557900
CYRN,30-Oct-2020,0.9334,0.951,0.89,0.918,38100
CYRX,30-Oct-2020,42.81,43.68,39.63,40.14,554400
CYTK,30-Oct-2020,15.44,15.46,14.91,15.37,713300
CZNC,30-Oct-2020,17.45,17.45,16.83,16.94,24500
CZR,30-Oct-2020,45.49,46.35,43.07,44.82,3456100
CZWI,30-Oct-2020,7.33,7.68,7.33,7.6,78100
DADA,30-Oct-2020,33.87,34.19,31.82,33.01,862300
DAIO,30-Oct-2020,3.9,3.9,3.26,3.41,127800
DAKT,30-Oct-2020,3.95,3.99,3.88,3.9,114600
DARE,30-Oct-2020,0.98,0.9848,0.9508,0.9621,188500
DAX,30-Oct-2020,25.44,25.47,25.1275,25.47,51600
DBVT,30-Oct-2020,1.45,1.45,1.3697,1.43,136500
DBX,30-Oct-2020,18.5,18.5524,17.7122,18.26,7511100
DCOM,30-Oct-2020,12.68,12.87,12.54,12.65,78500
DCOMP,30-Oct-2020,24,24.28,24,24.28,32700
DCPH,30-Oct-2020,58.74,58.86,56.85,58.07,191900
DCRBU,30-Oct-2020,9.92,9.93,9.91,9.93,32700
DCT,30-Oct-2020,43.34,44.225,41.86,43.37,169400
DCTH,30-Oct-2020,10.79,11.04,10.43,10.71,24900
DDIV,30-Oct-2020,20.98,21.1192,20.96,21.1192,22200
DDOG,30-Oct-2020,94.86,95.4499,90.54,90.75,3737700
DENN,30-Oct-2020,8.79,8.99,8.68,8.96,1362100
DFFN,30-Oct-2020,0.82,0.8299,0.8,0.8168,651000
DFHT,30-Oct-2020,10.2,10.2,10.1,10.1,18900
DFHTU,30-Oct-2020,10.35,10.36,10.35,10.35,1500
DFHTW,30-Oct-2020,1.45,1.45,1.27,1.27,2100
DFNL,30-Oct-2020,19.17,19.3,19.03,19.29,8300
DFPH,30-Oct-2020,10.1,10.12,10.08,10.1,2700
DFPHW,30-Oct-2020,1.6,1.6,1.51,1.51,2200
DGICA,30-Oct-2020,14.75,14.96,14.39,14.51,31000
DGII,30-Oct-2020,15.07,15.07,14.54,14.73,61700
DGLY,30-Oct-2020,2.31,2.42,2.17,2.29,3681400
DGRE,30-Oct-2020,24.37,24.39,24.26,24.33,6300
DGRS,30-Oct-2020,32.18,32.2588,31.68,31.78,7900
DGRW,30-Oct-2020,47.83,48.0031,47.2,47.73,392000
DHC,30-Oct-2020,3.08,3.13,2.85,2.895,1480300
DHCNI,30-Oct-2020,18.71,18.993,18.7,18.76,31800
DHCNL,30-Oct-2020,19.85,20.18,19.77,20.18,26300
DHIL,30-Oct-2020,141.5,142.52,136.02,136.94,21200
DINT,30-Oct-2020,20.77,20.7799,20.55,20.6207,29100
DIOD,30-Oct-2020,58.14,58.52,57.01,57.83,191100
DISCA,30-Oct-2020,19.81,20.24,19.67,20.24,4916000
DISCK,30-Oct-2020,17.8,18.33,17.8,18.32,2155700
DISH,30-Oct-2020,25.28,25.67,25.11,25.49,2164300
DJCO,30-Oct-2020,281.73,281.73,271.2,271.2,1600
DKNG,30-Oct-2020,37.43,38.18,34.9,35.4,24908300
DLHC,30-Oct-2020,9.17,9.67,8.91,8.96,17300
DLPN,30-Oct-2020,0.69,0.6958,0.631,0.6325,452200
DLPNW,30-Oct-2020,0.05,0.0502,0.0317,0.0317,13000
DLTH,30-Oct-2020,15.88,16.52,14.97,15.34,236700
DLTR,30-Oct-2020,90.98,91.51,89.14,90.32,1429300
DMAC,30-Oct-2020,4.29,4.48,4.1514,4.39,59000
DMLP,30-Oct-2020,10.01,10.1821,9.93,10.06,56300
DMRC,30-Oct-2020,34.46,34.61,30.44,31.69,225100
DMTK,30-Oct-2020,12.2,13.1476,12.2,12.76,127600
DMXF,30-Oct-2020,53.44,53.44,53.0278,53.2809,5700
DNKN,30-Oct-2020,100.89,101.4736,98.7,99.71,1955900
DNLI,30-Oct-2020,45.21,45.3799,42.14,42.78,551000
DOCU,30-Oct-2020,210.5,210.91,200.23,202.25,3985700
DOGZ,30-Oct-2020,2.45,2.49,2.27,2.44,165100
DOMO,30-Oct-2020,33.53,33.6,31.06,31.77,600100
DOOO,30-Oct-2020,54.98,55.11,52.19,53.95,42700
DORM,30-Oct-2020,87.12,90.55,85.6798,89.27,295700
DOX,30-Oct-2020,55.04,56.59,55.04,56.38,786000
DOYU,30-Oct-2020,14.85,15.4,14.83,15.3,2383500
DRAD,30-Oct-2020,2.6,2.6,2.51,2.52,46100
DRADP,30-Oct-2020,6.45,6.475,6.4499,6.475,2000
DRIO,30-Oct-2020,11.08,11.3338,10.01,10.17,84400
DRIOW,30-Oct-2020,0.0393,0.0393,0.0393,0.0393,100
DRIV,30-Oct-2020,17.56,17.605,17.26,17.415,79700
DRNA,30-Oct-2020,21.24,21.45,20.5,20.99,443700
DRRX,30-Oct-2020,1.85,1.85,1.745,1.805,661100
DRTT,30-Oct-2020,1.49,1.52,1.39,1.39,25800
DSGX,30-Oct-2020,52.28,53.76,51.97,53.76,153300
DSKE,30-Oct-2020,5.85,6.92,5.4601,6.57,3336600
DSKEW,30-Oct-2020,0.249,0.28,0.2082,0.28,464200
DSPG,30-Oct-2020,13.61,13.715,13.06,13.17,89500
DSWL,30-Oct-2020,2.9762,2.9762,2.6037,2.7816,17200
DTEA,30-Oct-2020,1.0828,1.0828,1.0173,1.08,74900
DTIL,30-Oct-2020,6.64,6.7,6.23,6.31,262500
DTSS,30-Oct-2020,3.4823,3.59,3.3401,3.38,12400
DUO,30-Oct-2020,6.9399,6.9399,6.35,6.5915,27900
DUOT,30-Oct-2020,3.385,3.49,3.3,3.4634,5400
DUSA,30-Oct-2020,25.47,25.5,25.08,25.26,4900
DVAX,30-Oct-2020,3.82,3.9,3.67,3.73,1818400
DVLU,30-Oct-2020,15.05,15.0724,14.96,15.0597,5000
DVOL,30-Oct-2020,22.32,22.325,22.07,22.2322,29600
DVY,30-Oct-2020,82.4083,83.045,81.71,83,801100
DWAS,30-Oct-2020,60.88,61.1499,58.93,59.22,39200
DWAW,30-Oct-2020,31.06,31.06,30.47,30.5618,5500
DWEQ,30-Oct-2020,23.93,24.13,23.77,24.13,12200
DWFI,30-Oct-2020,24.19,24.21,24.0994,24.12,12200
DWLD,30-Oct-2020,26.58,26.58,26.16,26.31,16300
DWMC,30-Oct-2020,22,22,22,22,100
DWPP,30-Oct-2020,24.42,24.42,24.42,24.42,700
DWSH,30-Oct-2020,18.15,18.36,17.97,17.99,258500
DWSN,30-Oct-2020,2.01,2.01,1.74,1.7899,123100
DWUS,30-Oct-2020,29.7,29.97,29.6,29.7213,6600
DXCM,30-Oct-2020,336.74,338,317.5,319.58,2224200
DXJS,30-Oct-2020,37.89,38.1329,37.86,38.1329,32400
DXLG,30-Oct-2020,0.2719,0.283,0.2606,0.2627,657200
DXPE,30-Oct-2020,16.255,16.255,15.46,15.64,55800
DXYN,30-Oct-2020,0.93,0.9352,0.8801,0.906,8900
DYAI,30-Oct-2020,7.42,7.42,7.1,7.14,66900
DYN,30-Oct-2020,19.46,21.04,18.47,20.68,91600
DYNT,30-Oct-2020,0.6012,0.6078,0.5811,0.5858,61900
DZSI,30-Oct-2020,11,12.89,10.16,11.39,384400
EA,30-Oct-2020,122.99,124.09,118.52,119.83,3313100
EAR,30-Oct-2020,34.6,35.38,33.87,34.65,114700
EARS,30-Oct-2020,0.8106,0.8106,0.78,0.7901,90000
EAST,30-Oct-2020,1.42,1.59,1.2505,1.35,873800
EBAY,30-Oct-2020,48.77,49.14,46.99,47.63,12566200
EBAYL,30-Oct-2020,25.41,25.55,25.36,25.55,81400
EBC,30-Oct-2020,12,12.03,11.89,11.95,690100
EBIX,30-Oct-2020,18.31,18.46,17.9,18.06,250100
EBIZ,30-Oct-2020,27.5,27.5,26.67,26.84,55200
EBMT,30-Oct-2020,19.16,19.66,19.16,19.26,7900
EBON,30-Oct-2020,8.95,9.18,8.7,8.96,687000
EBSB,30-Oct-2020,12.29,12.59,12.29,12.45,222400
EBTC,30-Oct-2020,22.75,22.97,22.42,22.61,16200
ECHO,30-Oct-2020,29.37,29.52,26.77,26.97,111200
ECOL,30-Oct-2020,30.17,30.56,30.03,30.52,140100
ECOLW,30-Oct-2020,5.64,5.99,5.62,5.99,5500
ECOR,30-Oct-2020,1.49,1.55,1.4,1.51,364800
ECOW,30-Oct-2020,19.5801,19.6202,19.5801,19.6202,200
ECPG,30-Oct-2020,32.79,33.3,31.23,31.93,710000
EDAP,30-Oct-2020,4.2,4.33,4.17,4.24,41700
EDIT,30-Oct-2020,32.55,32.55,30.37,30.94,616800
EDNT,30-Oct-2020,1.65,1.69,1.53,1.62,94900
EDOC,30-Oct-2020,16.7,16.79,16.23,16.27,183400
EDRY,30-Oct-2020,4,4.09,3.7,3.71,24600
EDSA,30-Oct-2020,6.27,6.3,5.87,6.04,67400
EDTK,30-Oct-2020,2.97,3.05,2.85,2.9,10000
EDUC,30-Oct-2020,17.23,17.23,16.51,16.63,47900
EDUT,30-Oct-2020,15.79,15.79,15.365,15.4,3700
EEFT,30-Oct-2020,87.47,89.72,86.45,88.84,582900
EEMA,30-Oct-2020,77.41,77.61,76.431,77.18,349700
EFAS,30-Oct-2020,11.48,11.49,11.4,11.4,3300
EFOI,30-Oct-2020,6.77,6.835,6.45,6.54,31400
EFSC,30-Oct-2020,28.92,29.445,28.8,29.11,122300
EGAN,30-Oct-2020,16.53,16.7082,15.4,15.85,300500
EGBN,30-Oct-2020,29.45,30.02,29.45,29.92,119100
EGLE,30-Oct-2020,14.05,14.185,13.62,13.76,43800
EGOV,30-Oct-2020,22.41,22.95,22.11,22.42,421900
EGRX,30-Oct-2020,46.11,46.67,45,46.52,118100
EH,30-Oct-2020,8.2,8.38,7.91,7.945,75500
EHTH,30-Oct-2020,68.5,69.25,66.56,67.11,782300
EIDX,30-Oct-2020,72.14,72.14,69.375,70.92,135700
EIGI,30-Oct-2020,6.13,6.19,5.725,5.81,876400
EIGR,30-Oct-2020,9.02,9.17,8.72,8.88,282300
EKSO,30-Oct-2020,4.2,4.31,3.96,4.07,113000
ELOX,30-Oct-2020,2.57,2.62,2.5,2.53,38100
ELSE,30-Oct-2020,3.94,3.94,3.46,3.51,119200
ELTK,30-Oct-2020,4.8,5.03,4.7301,4.9573,1400
EMB,30-Oct-2020,110.2,110.25,109.82,110.02,4039200
EMCB,30-Oct-2020,73.705,73.705,73.705,73.705,300
EMCF,30-Oct-2020,23.38,23.8459,23.38,23.8459,400
EMIF,30-Oct-2020,19.785,19.8887,19.785,19.8887,2800
EMKR,30-Oct-2020,3.36,3.3998,3.25,3.26,51000
EML,30-Oct-2020,21.36,21.72,20.47,20.47,6300
EMXC,30-Oct-2020,45.94,45.94,45.565,45.82,34800
ENDP,30-Oct-2020,4.67,4.69,4.515,4.57,2882600
ENG,30-Oct-2020,0.82,0.8313,0.77,0.78,277000
ENLV,30-Oct-2020,11.64,11.97,10.53,11.04,174800
ENOB,30-Oct-2020,3.2,3.2,3.03,3.05,38800
ENPH,30-Oct-2020,100.99,102.12,93.53,98.09,3046900
ENSG,30-Oct-2020,59.49,61.23,57.5,58.84,379100
ENTA,30-Oct-2020,44.15,44.76,43.01,43.63,148300
ENTG,30-Oct-2020,75.01,75.9885,74.14,74.77,577700
ENTX,30-Oct-2020,1.11,1.11,1.03,1.04,28000
ENTXW,30-Oct-2020,0.0902,0.13,0.0902,0.13,5200
ENZL,30-Oct-2020,59.8,59.84,58.91,59.37,33800
EOLS,30-Oct-2020,3,3.16,2.91,3.03,515400
EPAY,30-Oct-2020,39.97,40.57,39.2,39.72,378600
EPIX,30-Oct-2020,5.51,6.43,5.5,6.1,422300
EPSN,30-Oct-2020,3.04,3.04,3.04,3.04,600
EPZM,30-Oct-2020,12.46,12.645,11.8,12.36,746800
EQ,30-Oct-2020,7.14,7.51,5.99,6.35,17634600
EQBK,30-Oct-2020,18.52,18.91,18.11,18.38,35000
EQIX,30-Oct-2020,731.46,739.71,719.86,731.24,413300
EQOS,30-Oct-2020,6.96,7.065,6.92,6.92,9000
EQOSW,30-Oct-2020,0.92,0.99,0.8,0.81,8800
EQRR,30-Oct-2020,29.25,29.25,29.25,29.25,100
ERES,30-Oct-2020,9.72,9.735,9.7,9.7,1600
ERESU,30-Oct-2020,9.93,9.955,9.93,9.94,30400
ERESW,30-Oct-2020,0.4998,0.5749,0.4801,0.4902,54000
ERIC,30-Oct-2020,11.24,11.3,11.12,11.21,4374400
ERIE,30-Oct-2020,235.31,241.07,226.3,232.87,87900
ERII,30-Oct-2020,9.2,9.86,9.2,9.69,354700
ESBK,30-Oct-2020,10.7386,10.7386,10.7386,10.7386,600
ESCA,30-Oct-2020,19.54,19.79,18.29,18.61,53600
ESEA,30-Oct-2020,3,3,2.83,2.86,40100
ESGD,30-Oct-2020,61.19,61.3107,60.78,61.15,315900
ESGE,30-Oct-2020,36.41,36.46,36.0402,36.24,869200
ESGR,30-Oct-2020,173.67,175.6,169.22,171.87,56900
ESGRO,30-Oct-2020,26.4,26.4,26.2364,26.4,3100
ESGRP,30-Oct-2020,26.43,26.62,26.2017,26.62,32100
ESGU,30-Oct-2020,75.02,75.2659,73.565,74.43,661700
ESLT,30-Oct-2020,112,112.51,110.6901,112.16,19600
ESPO,30-Oct-2020,60.75,60.82,59.5,59.78,297500
ESPR,30-Oct-2020,31.44,31.54,29.66,29.97,713700
ESQ,30-Oct-2020,15.8,16.25,15.53,15.59,8000
ESSA,30-Oct-2020,13,13.02,12.71,12.71,12200
ESSC,30-Oct-2020,9.76,9.785,9.295,9.785,13800
ESSCU,30-Oct-2020,9.99,9.99,9.99,9.99,300
ESSCW,30-Oct-2020,0.1034,0.1034,0.08,0.1,303800
ESTA,30-Oct-2020,25.2,25.25,23.48,25.03,45100
ESXB,30-Oct-2020,5.64,5.68,5.43,5.46,41800
ETAC,30-Oct-2020,9.64,9.67,9.62,9.63,105200
ETACU,30-Oct-2020,9.95,9.98,9.95,9.965,35900
ETACW,30-Oct-2020,0.856,0.9,0.79,0.8485,70500
ETNB,30-Oct-2020,24.02,24.37,22.86,23.16,107600
ETON,30-Oct-2020,7.68,7.68,7.05,7.29,332600
ETSY,30-Oct-2020,130.51,131.7031,119.71,121.59,5604600
ETTX,30-Oct-2020,1.67,1.67,1.605,1.61,257800
EUCRU,30-Oct-2020,10.02,10.02,9.9898,9.99,10900
EUFN,30-Oct-2020,13.21,13.265,13.12,13.25,1703700
EVBG,30-Oct-2020,107.32,107.74,102.71,104.69,683800
EVER,30-Oct-2020,35.12,35.43,33.41,33.49,293800
EVFM,30-Oct-2020,2.45,2.49,2.32,2.37,871200
EVGN,30-Oct-2020,2.7,2.8,2.6,2.72,698100
EVK,30-Oct-2020,2.53,2.66,2.1402,2.32,228200
EVLO,30-Oct-2020,4.25,4.325,3.82,3.97,129100
EVOK,30-Oct-2020,4,4.04,3.76,3.82,228700
EVOL,30-Oct-2020,1.26,1.2775,1.12,1.13,88900
EVOP,30-Oct-2020,21.63,22.36,20.45,21.07,303800
EWBC,30-Oct-2020,35.46,36.5,35.46,36.48,587000
EWJE,30-Oct-2020,33.95,34.0022,33.89,34.0022,1000
EWJV,30-Oct-2020,22.62,22.7648,22.62,22.7648,1500
EWZS,30-Oct-2020,12.43,12.43,12.214,12.23,32400
EXAS,30-Oct-2020,120.25,123.84,118.41,123.83,2103400
EXC,30-Oct-2020,39.72,40.25,39.46,39.89,7071600
EXEL,30-Oct-2020,20.79,21,19.77,20.48,1988600
EXFO,30-Oct-2020,2.56,2.59,2.56,2.58,50200
EXLS,30-Oct-2020,74.45,76.83,73.31,75.74,282600
EXPC,30-Oct-2020,9.92,9.92,9.9,9.9,800
EXPD,30-Oct-2020,88.68,89.745,86.91,88.37,1782900
EXPE,30-Oct-2020,94.88,95.26,92.7075,94.15,2124900
EXPI,30-Oct-2020,47.5,48.47,42.06,42.39,1158400
EXPO,30-Oct-2020,72.76,74.27,68.42,69.59,717200
EXTR,30-Oct-2020,4.42,4.46,4.03,4.06,1316900
EYE,30-Oct-2020,41.49,41.815,40,40.33,534600
EYEG,30-Oct-2020,3.5757,3.6745,3.45,3.52,23200
EYEN,30-Oct-2020,3.28,3.5339,3.22,3.3,152300
EYES,30-Oct-2020,0.7842,0.792,0.73,0.74,275400
EYESW,30-Oct-2020,0.056,0.056,0.056,0.056,1200
EYPT,30-Oct-2020,0.3888,0.3888,0.3701,0.3741,469600
EZPW,30-Oct-2020,4.59,4.65,4.45,4.46,415300
FAAR,30-Oct-2020,26.48,26.57,25.88,26.32,8600
FAB,30-Oct-2020,47.9,47.96,47.43,47.7864,16800
FAD,30-Oct-2020,86.61,86.61,84.9182,85.15,8500
FALN,30-Oct-2020,27.43,27.54,27.31,27.52,135500
FAMI,30-Oct-2020,0.79,0.8019,0.76,0.765,329900
FANG,30-Oct-2020,25.39,25.99,24.85,25.96,3395000
FANH,30-Oct-2020,15.5,15.62,14.91,14.99,51600
FARM,30-Oct-2020,3.65,3.7,3.42,3.47,154400
FARO,30-Oct-2020,61.46,62.115,59.35,60.24,94600
FAST,30-Oct-2020,42.88,43.495,42.63,43.23,3018300
FAT,30-Oct-2020,5.6,5.6,5.28,5.4,9100
FATE,30-Oct-2020,45.5763,45.5763,43,44.4,621600
FB,30-Oct-2020,274.5,276.7,259.1,263.11,47299000
FBIO,30-Oct-2020,2.33,2.39,2.165,2.2,899400
FBIOP,30-Oct-2020,17.9,17.9,17.11,17.5,22100
FBIZ,30-Oct-2020,16.95,17.2,16.95,17.15,7500
FBMS,30-Oct-2020,24.96,24.96,23.5,23.84,72400
FBNC,30-Oct-2020,23.78,24.36,23.72,24.09,112600
FBRX,30-Oct-2020,35.5,39.9,35.43,38.16,82500
FBSS,30-Oct-2020,15.5335,15.54,15.5315,15.54,300
FBZ,30-Oct-2020,10.1,10.2511,10.01,10.188,1200
FCA,30-Oct-2020,26.12,26.12,25.95,25.9697,1000
FCACU,30-Oct-2020,10.04,10.15,10.01,10.01,52700
FCAL,30-Oct-2020,52.81,52.82,52.63,52.82,5500
FCAP,30-Oct-2020,61.6766,61.7103,60.0001,60.31,5900
FCBC,30-Oct-2020,19,19.04,18.9,18.98,44400
FCBP,30-Oct-2020,14.19,14.79,14.04,14.08,16400
FCCO,30-Oct-2020,14.01,14.39,13.59,14.21,24000
FCCY,30-Oct-2020,13.15,13.2,13.01,13.04,9300
FCEF,30-Oct-2020,19.33,19.33,19.0404,19.05,1900
FCEL,30-Oct-2020,2.14,2.1455,1.98,2,15739800
FCFS,30-Oct-2020,52.59,52.59,51.18,52.04,353200
FCNCA,30-Oct-2020,462.46,466.08,457.49,462.7,87000
FCNCP,30-Oct-2020,26.51,26.83,26.51,26.83,22500
FCRD,30-Oct-2020,2.66,2.97,2.61,2.74,104600
FCVT,30-Oct-2020,40.915,41.06,39.96,40.4249,154300
FDBC,30-Oct-2020,47.83,48,47.66,47.66,2900
FDIV,30-Oct-2020,44.977,45.12,44.79,44.9107,211000
FDNI,30-Oct-2020,41.09,41.165,40.5,40.6534,29100
FDT,30-Oct-2020,48.36,48.49,48.02,48.3,53700
FDTS,30-Oct-2020,35.62,35.71,35.5,35.52,1900
FDUS,30-Oct-2020,10.06,10.74,10.06,10.57,166800
FDUSG,30-Oct-2020,24.5,24.75,24.5,24.5998,3300
FDUSL,30-Oct-2020,24.8801,24.8801,24.8801,24.8801,300
FDUSZ,30-Oct-2020,24.85,24.93,24.75,24.93,2800
FEIM,30-Oct-2020,9.45,9.57,9.14,9.14,2400
FELE,30-Oct-2020,59.37,60.34,59.03,59.73,482600
FEM,30-Oct-2020,21.24,21.24,21.07,21.13,138900
FEMB,30-Oct-2020,34.43,34.43,34.3,34.37,38400
FEMS,30-Oct-2020,32.71,32.71,32.3604,32.47,27600
FENC,30-Oct-2020,7.7792,7.7792,7.28,7.56,85900
FEP,30-Oct-2020,31.67,31.67,31.4,31.59,35900
FEUZ,30-Oct-2020,33.983,34.0717,33.9242,34.0717,1200
FEX,30-Oct-2020,63.09,63.3061,62.2,62.92,33500
FEYE,30-Oct-2020,14.13,14.17,13.52,13.84,3837100
FFBC,30-Oct-2020,14.04,14.395,14.01,14.3,348300
FFBW,30-Oct-2020,9.19,9.2,9.18,9.2,12900
FFHL,30-Oct-2020,4.5885,4.595,4.38,4.47,19800
FFIC,30-Oct-2020,12.955,12.955,12.48,12.79,146500
FFIN,30-Oct-2020,29.46,30.15,29.46,29.81,376200
FFIV,30-Oct-2020,132.42,133.57,131.355,132.94,1112200
FFNW,30-Oct-2020,10,10.18,9.91,9.91,161700
FFWM,30-Oct-2020,14.38,14.9,14.38,14.87,172400
FGBI,30-Oct-2020,14,14.64,13.49,14.55,17200
FGEN,30-Oct-2020,38.54,38.85,37.54,38.38,611100
FGM,30-Oct-2020,41.7439,41.9946,41.7439,41.9946,600
FHB,30-Oct-2020,16.89,17.27,16.66,17.26,1218200
FHTX,30-Oct-2020,16.45,16.45,15,15.98,243800
FIBK,30-Oct-2020,35.56,35.96,34.96,35.3,336000
FID,30-Oct-2020,13.84,13.84,13.7995,13.812,2300
FIII,30-Oct-2020,9.68,9.75,9.67,9.67,72700
FIIIU,30-Oct-2020,10.07,10.09,9.95,10,43000
FIIIW,30-Oct-2020,1.076,1.165,1.076,1.13,35100
FINX,30-Oct-2020,37.24,37.3,36.09,36.34,243600
FISI,30-Oct-2020,16.31,18.005,16.31,17.73,122600
FISV,30-Oct-2020,94.75,95.56,93.35,95.47,6677200
FITB,30-Oct-2020,22.73,23.24,22.56,23.22,6116400
FITBI,30-Oct-2020,28.28,28.3614,27.92,28.28,58500
FITBO,30-Oct-2020,26.23,26.28,26.11,26.18,29700
FITBP,30-Oct-2020,26.35,26.56,26.26,26.56,20900
FIVE,30-Oct-2020,133.77,135.14,131.75,133.34,684700
FIVN,30-Oct-2020,154.6,156.4,144.66,151.72,1923000
FIXD,30-Oct-2020,54.88,54.89,54.7389,54.77,712500
FIXX,30-Oct-2020,11.03,11.13,10.41,10.57,205300
FIZZ,30-Oct-2020,80.27,80.27,76.5908,78.29,310900
FJP,30-Oct-2020,46.53,46.56,46.3088,46.56,3200
FKO,30-Oct-2020,20.29,20.3101,20.15,20.2211,11200
FKU,30-Oct-2020,29.93,29.93,29.71,29.745,2200
FLDM,30-Oct-2020,5.84,5.87,5.48,5.74,2080100
FLEX,30-Oct-2020,15.02,15.2,13.88,14.15,12620600
FLGT,30-Oct-2020,34.02,34.4206,31.46,32.53,645300
FLIC,30-Oct-2020,15.23,15.67,15.23,15.43,93600
FLIR,30-Oct-2020,35.13,36.09,33.63,34.69,2119300
FLL,30-Oct-2020,2.45,2.4915,2.28,2.35,211300
FLMN,30-Oct-2020,1.91,1.98,1.83,1.84,155400
FLMNW,30-Oct-2020,0.0804,0.0804,0.08,0.0801,600
FLN,30-Oct-2020,14.7986,14.7986,14.73,14.783,1000
FLNT,30-Oct-2020,2.64,2.9457,2.52,2.55,448600
FLUX,30-Oct-2020,7.35,7.41,6.59,6.67,154700
FLWS,30-Oct-2020,20.79,21.02,19.76,19.83,1902600
FLXN,30-Oct-2020,11.92,12.145,11.54,11.99,456500
FLXS,30-Oct-2020,28.76,29.25,27.69,27.95,60700
FMAO,30-Oct-2020,20.15,20.615,20.06,20.06,8200
FMB,30-Oct-2020,55.42,55.43,55.37,55.41,82400
FMBH,30-Oct-2020,27.78,28.3,26.965,27.76,18500
FMBI,30-Oct-2020,12.23,12.56,12.23,12.55,517600
FMBIO,30-Oct-2020,27.51,28,27.51,27.97,24700
FMBIP,30-Oct-2020,26.62,27.3,26.5845,27.27,28500
FMHI,30-Oct-2020,51.68,51.82,51.68,51.77,14000
FMK,30-Oct-2020,37.19,37.19,36.54,36.545,1200
FMNB,30-Oct-2020,11.57,11.71,11.53,11.65,39900
FMTX,30-Oct-2020,44.72,45.31,42.65,43.12,147200
FNCB,30-Oct-2020,5.57,5.75,5.325,5.5,14500
FNHC,30-Oct-2020,5.28,5.35,5.01,5.13,110100
FNK,30-Oct-2020,28.55,28.7518,28.54,28.7518,1900
FNKO,30-Oct-2020,6.52,6.6592,6.18,6.34,376900
FNLC,30-Oct-2020,23.52,23.52,22.545,23.13,9000
FNWB,30-Oct-2020,11.97,12.036,11.645,11.75,9500
FNX,30-Oct-2020,67.63,67.83,66.8341,67.37,20500
FNY,30-Oct-2020,54.34,54.34,52.998,53.43,127200
FOCS,30-Oct-2020,37.6,38.05,36.19,36.51,193600
FOLD,30-Oct-2020,18.29,18.3,17.62,17.83,1904700
FONR,30-Oct-2020,19.69,19.85,19.31,19.64,9800
FORD,30-Oct-2020,1.52,1.54,1.4801,1.52,45400
FORK,30-Oct-2020,2.37,2.37,2.34,2.34,1600
